8.011764705882353610e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.117647058823528994e+01,8.105882352941175384e+01,8.129411764705882604e+01,8.129411764705882604e+01
7.006055600853527965e-01,6.729264046164120661e-01,6.634420087758232665e-01,6.678132141337675964e-01,6.552874993576722762e-01,6.592792403347351726e-01,6.549398149812922787e-01,6.506735277175904608e-01,6.495685296198900893e-01,6.483259695417740165e-01
