8.070588235294117396e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.105882352941175384e+01,8.117647058823528994e+01,8.105882352941175384e+01,8.129411764705882604e+01,8.117647058823528994e+01,8.129411764705882604e+01
6.958594062749077214e-01,6.813246087466968692e-01,6.714128815075930401e-01,6.608714519879397287e-01,6.553034725960562579e-01,6.525727333742029623e-01,6.472081558143392144e-01,6.434017841956195527e-01,6.371591276631636269e-01,6.312469031880882930e-01
